"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/MLNode_activ_1_MJ040"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/MLNode_activ_2_MJ051"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/MLNode_activ_3_MJ059"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_activ_1_MJ040"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_activ_2_MJ051"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_activ_3_MJ059"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_naive_1_MJ059"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_naive_2_MJ059"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_naive_3_MJ059"
"1700094D03Rik"	-0.00448732005191532	0.526115751128804	0.105391832743857	0.174269609066552	0.0199186799397091	0.109647050036859	1.23161875331952	1.64132150710131	2.38963985288061
"1700096K18Rik"	-0.232891415677427	0.735101442851947	-0.2299224541676	1.04115476979341	0.435082831486932	-0.225684096168486	2.61217946850804	2.7640808451692	2.85394983989875
"1700097N02Rik"	-6.7641814817473	-0.64060529473481	-3.11385093243803	2.49377895348065	1.57861375480032	1.29964530032674	4.6959488954074	4.52040799506057	5.57960628475006
"1700113A16Rik"	2.73939087639159	3.34382978829434	2.33180414932882	3.35502729053213	3.33480156428205	3.43206085825549	4.22486705152917	4.17686557021884	5.84163023927077
"1700123M08Rik"	1.33540588143348	1.70703483452832	1.0012822470592	0.850496925981788	1.72548625751606	1.45429230469114	1.6434436876359	1.3481270156958	-0.151965404875791
"1700123O20Rik"	5.74066992200962	6.28000589150249	5.64896260754483	5.31531701612756	5.435162588707	5.24565447268796	5.31477086177014	5.52432675311682	4.52755593817106
"1810006J02Rik"	0.167947753032921	0.0843662425528713	0.528483588191241	2.19028139155203	1.74536056677314	2.02911589380586	2.86101294714548	2.92761407489459	2.41629892915162
"1810009A15Rik"	0.913166768924626	2.09791501521247	1.19737435163604	0.566801852498521	0.953030070457086	1.35534128942125	0.367910057857731	0.470682912576654	0.532204297801444
"1810013L24Rik"	1.84254471237746	1.89853452275057	1.73622498394837	1.8884354031069	1.69369691534636	1.40517619319855	1.66851662157704	1.84193527756579	2.37093749411064
"1810014B01Rik"	3.28916942505962	3.62575278173722	3.31195893110366	3.01556590326701	2.78635824465892	2.61420188035682	2.32031151179254	1.85545796706387	2.63837788112789
"1810022K09Rik"	10.0483865325959	10.7128407810082	9.78809429549262	9.71215797111645	9.78711023191966	9.68658033760359	8.49164521410038	8.47675098309584	9.11163018964093
"1810024B03Rik"	0.91793197229344	2.34200994567524	0.812705438933879	0.523322726828771	1.12174292279777	1.03306525703863	1.05809427829403	1.50712324557725	2.38787725347325
"1810026B05Rik"	3.16520055873375	3.7274844401574	3.01596753768758	4.44294993507285	3.95716955051201	4.42924749251848	6.01237457165568	6.20814029248098	6.15668240658699
"1810026J23Rik"	3.22522745832626	2.47612379899012	3.27576789397213	3.72385377778499	3.57878913982384	3.77636956712862	3.46555218851867	3.57738130744314	2.80227715753899
"1810030O07Rik"	3.44390570071736	3.32557792864617	3.4057207955283	3.75135443763776	3.74192921364958	3.55463744204449	3.98919915475145	3.92869967933502	4.10079018519637
"1810032O08Rik"	4.18277814689582	4.83828147236023	4.75061962615498	4.95998539174014	5.44200578068498	5.84511778047454	4.33219296125322	4.19560925843755	4.0640317349268
"1810034E14Rik"	-3.12567710993893	-4.21822672810385	-1.72053852555519	0.434264315059611	0.176177232089648	0.455242058183629	4.67792140826254	4.56237764374349	3.11604726607607
"1810037I17Rik"	7.75145638491072	8.76908571824657	7.70553456934442	7.10494681326836	7.1789157146982	7.04967355862886	6.98325814940009	7.09084173738476	7.59528435503566
"1810041H14Rik"	2.85776452953945	4.78578034452676	3.3614065302485	4.89801666380635	4.76185270332765	4.83820026407507	5.61644311004693	5.56884077505178	6.57417307247587
"1810043G02Rik"	1.99553649890788	1.8692301020008	1.81484645212919	2.0128622631892	2.03810049473384	1.91028697004696	3.06471607137948	2.92577522683724	2.4428633994296
"1810043H04Rik"	7.9594659223997	9.05921137088219	7.88524868709063	7.78726755792588	7.96820301198654	7.85885859311316	7.25171245728743	7.29828191325409	7.7714182917056
"1810044D09Rik"	2.98545758836818	3.28188082958055	2.1344614662126	2.88784125208961	2.96985027849554	2.51132928737695	2.90990821122401	2.88837243139981	3.7785141463723
"1810055G02Rik"	4.23233444655181	4.18363786335326	4.46734915299457	3.02532321375331	3.48422270611452	3.08102866401229	-0.21676641386397	-0.773966792075845	0.342872651621441
"1810058I24Rik"	7.2015170604829	7.97442844475627	7.07769343981762	7.05204820460488	7.21232220353398	7.16986536690311	6.90185203449137	6.94661891407687	7.39701832957958
"1810062G17Rik"	-3.62181550547999	-2.29326669533407	-2.83632766372328	-0.397780791585297	-0.736076201044809	-2.27688667982611	2.39546615770328	1.78071125038726	2.22090331431866
"1810062O18Rik"	-2.42101681454392	-1.70481999883766	-2.94371249878275	-1.25145696588724	-1.3718018174558	0.0705884929154311	1.74198850638246	1.78257524614638	2.36083206828994
"2010001A14Rik"	0.0101563018342778	1.07587512650886	0.584582554242586	1.58883581546019	1.26071859513948	1.42404167456127	3.80713895283386	3.88332995449307	3.00900050232089
"2010012O05Rik"	4.01886519455958	4.7963887152712	3.88726793717583	3.91655820616274	4.04116057130232	4.10329372500477	3.68701907972419	3.61026687641065	4.61439164207223
"2010016I18Rik"	-0.84269953343215	-0.166781499591054	-1.43371217070937	0.196542689238866	-0.486830709678394	0.010650150068273	1.6138115334564	1.61411420779904	1.61309279520483
"2010107E04Rik"	10.5522709158708	11.2279276590794	10.2613564172141	10.3208057894348	10.3591204891778	10.1739531359612	9.0222792620996	9.10646947970087	10.2533466735349
"2010111I01Rik"	3.09166559132787	3.51189493571559	3.09720775639288	2.80923108528316	3.17216881051332	3.08815653370033	2.65394239266028	2.51731586630851	1.86951406696313
"2010204K13Rik"	5.84072145335175	6.54429792099776	5.55506450655353	4.95144090542141	5.37049831979822	5.2191358703549	2.23261875996803	2.81752681267027	3.08194338429203
"2010315B03Rik"	-0.3752751145902	-0.991231722882657	-1.05774973899785	-0.082404797770703	-0.494005030309412	-0.707395356740576	0.911566618152972	0.946147401431591	1.99463284839779
"2010320M18Rik"	3.3042163981047	4.32407075312864	3.35898627823718	2.93120490559359	3.29244870817599	2.77051734409578	3.09264381656955	3.20100079815331	3.80772564527189
"2200002D01Rik"	2.25798705217865	2.88586963208553	2.70318001225965	2.41737279199731	2.55816079835703	2.01562856559367	2.5447464772331	2.75240807119441	3.45103971051512
"2210013O21Rik"	3.62637928911303	3.99314216636727	3.42610877345854	4.71845249905396	4.29681176896364	4.1278112233013	6.3480493728488	6.2799142247166	6.11037770367099
"2210015D19Rik"	3.87848904670809	4.49071417678423	3.9233593691625	3.90484003931702	3.82304351959402	3.70916113253575	2.83718631680444	3.10705642260419	3.3042301579378
"2210016F16Rik"	6.78627169200615	7.41333079507915	6.79079982096281	6.62841548624226	6.73315348772137	6.74841465401749	5.54866483684554	5.72871026252494	5.22866992057084
"2210016L21Rik"	4.8719291623621	5.51007449838571	5.04400838006133	5.07794458667097	5.08520031807983	4.98852148707733	5.17127523625579	5.14683278524007	5.62521349953117
"2210018M11Rik"	0.489929271542986	0.882129578752564	0.900718184303879	0.740844909542785	0.779154220501462	0.314988923657757	1.67604483408995	1.3828390657956	2.94821045176233
"2210404O09Rik"	0.146401621606968	0.270487662492627	-0.398704795483977	-0.062228410971318	-0.18106896650312	0.0817146696823514	1.23137877716517	1.30768731723479	1.86614410497306
"2210408I21Rik"	-1.45041060675407	-1.02477961391633	-1.01198979419856	-2.22551822406375	-1.54253940048089	-2.0830114419523	-3.48308829160088	-2.07703894874499	-2.01649454373268
"2300009A05Rik"	6.69514551712878	7.57216730235304	6.55082457925555	6.32684627610352	6.44715887282098	6.2631418564129	6.2754938222978	6.47704472934441	7.15423490279727
"2310001H17Rik"	5.25570462967489	6.15654951429406	5.08603545453445	5.28360881590258	5.32820511033506	5.2184110334448	5.43993355097803	5.58769481271146	6.30352959717586
"2310009A05Rik"	5.93059885260181	6.96137957181491	5.80135957545307	6.17822695153952	6.11728533117668	6.02975615894944	6.46943675504042	6.49652578787819	7.33247551516184
"2310009B15Rik"	4.97745738945364	5.68793888554296	4.75886744106273	4.83041436651683	4.64723151983801	4.60061243229644	4.61242199999084	4.8349007561134	5.64640922438493
"2310010J17Rik"	4.98419329906402	6.13655130726523	5.11648850911263	5.38407354318483	5.25159077388507	5.24275639624368	4.37209095172603	4.36241096101098	5.9259804829
"2310011J03Rik"	6.45171253245669	6.77471530950859	6.46562764705163	6.14243600099736	6.38043858870908	6.22723663324788	6.13134511228564	6.14860186975619	5.54142086603249
"2310015A10Rik"	-1.48597035801893	-2.29504566784972	-1.7754839429582	-0.604311661985772	-0.139615252090812	-0.535978232590921	0.726483734158825	0.620637155547621	1.11845562982195
"2310022A10Rik"	3.75845982176572	2.6380562491353	3.82884669531484	3.45333216620234	3.64768226782238	3.76909545551361	3.14244463442458	3.20302109816284	2.16134577367362
"2310022B05Rik"	1.50391952746115	1.69902520896422	1.15111995118412	1.0990507453058	1.47195692093671	1.34783534449859	0.0935962701335844	0.430604080567151	0.895122000165526
"2310033P09Rik"	5.60516062593466	6.64576756663738	5.74023414021485	5.57224200007618	5.91143123958242	5.84995916444527	5.77059455801573	5.79891154841973	6.44307620016738
"2310035C23Rik"	0.962974156755197	1.68402860361259	1.14870788148108	1.60851111238405	1.39644555189336	1.45730378106891	2.06659522623596	2.29738392112629	2.74906585495294
"2310036O22Rik"	8.55114488422295	9.24216785842965	8.36108230183354	8.16806724635825	8.24498969333099	8.09458135872499	7.8171502600689	7.87026070015411	8.57283508737757
"2310039H08Rik"	5.95213587992942	6.80849913813142	5.79602733701532	6.19899633414571	6.40552007255884	6.39652330404653	6.1888654663813	6.20676011690812	6.94917478213081
"2310045N01Rik"	3.42750071381161	4.10968570736494	3.67525599486627	3.98515292896739	3.82037956954323	3.6916208078156	4.54066178348408	4.54063895063676	5.00797261591662
"2310047M10Rik"	1.05716211915145	0.834434555108827	1.15775962905819	1.63064327263006	2.01307858029593	1.68753389257401	2.08484570691523	1.78882631479549	2.76504831998453
"2310057M21Rik"	4.17083378394457	4.24839586337252	4.02215422025843	3.83026108933673	4.00996673538589	3.8298664020784	3.28989100143	2.96043931855248	2.75362187090789
"2310061I04Rik"	6.16192976215517	6.41226838958634	5.92348105900028	5.51197639250629	5.75060040566718	5.52741610376681	4.64853252014726	4.77226080665532	4.84554824776452
"2310067B10Rik"	0.349539991698035	-1.34501388947705	0.27061751331669	-0.222864171301522	0.224174690924232	0.405024947429117	1.44164057133996	0.81286593283154	1.41592783423798
"2410002F23Rik"	6.4539727152655	6.01959930604202	6.71913771011265	6.78171182183506	7.13310464565853	6.96618391086656	6.11810670837587	6.08594686193969	4.76541268422884
"2410004B18Rik"	5.97282660240036	6.55988635920021	6.0446271080205	5.58622829743895	5.65334312411245	5.86058016931733	6.15769070654347	5.98738956689218	5.73343126868306
"2410006H16Rik"	8.41635361067058	9.04751822664082	8.54052677292297	8.81039128612281	8.9524659607865	9.34100188102459	8.14346175359575	8.09647795161703	9.06681771920123
"2410015M20Rik"	8.48767131961125	9.40743941586582	8.34889688757679	8.35677353752387	8.43895943489898	8.36765575780665	7.75338830115092	7.85766246596337	8.60524522815401
"2410016O06Rik"	5.7901093786234	5.38053098999319	5.81295797624258	5.80552425282113	6.09736822546444	5.74536298503142	4.38677177655187	4.2993992896362	3.18191159587616
"2410089E03Rik"	-3.48506325812911	-1.8735069486291	-3.23003424353583	-2.37035596222372	-1.98083978180023	-1.82679417103998	-0.462996128560852	-0.542210249493727	0.636299726910374
"2410127L17Rik"	5.74959359101041	5.59166856791683	5.61883907153745	5.57411794467898	5.49973865296734	5.3913225782549	3.83990151716259	3.87320828353453	3.40049855563495
"2410131K14Rik"	4.116139203853	4.44821609068205	4.096476550899	3.81099444145967	4.0531066890151	3.81275931397275	3.37516896490999	3.54689182765183	2.96266549269868
