"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"2879"	"Eno3"	1604	0.048528158486576	5.81963684713094	0.108360930027199	0.750257991063413	0.835082481281108
"2880"	"Enoph1"	1829	-0.246206003055129	6.29101280157383	2.84796985137341	0.128998407185683	0.256301107491678
"2881"	"Enox2"	3977	-0.389260190290665	1.43451324970849	1.50078796851122	0.254529434374825	0.404398442804832
"2882"	"Enpp1"	6781	2.42093287760082	0.296917435347516	17.4445454559642	0.002921297579195	0.023439738874152
"2883"	"Enpp4"	4557	-0.98188322314622	4.09458828861787	25.8428632928144	0.000875949177613364	0.0110195907558264
"2884"	"Ensa"	2962	0.246631685751353	6.25247280309892	2.9688771154524	0.122206709106416	0.247152837384266
"2885"	"Enthd1"	2110	-0.468268183735495	2.59497982572998	3.31315366350514	0.105260427077412	0.223387707929309
"2886"	"Enthd2"	2779	0.20534683901478	3.95079826398555	1.05029207374453	0.334682414881448	0.489002697165775
"2887"	"Entpd5"	5076	0.659397501945649	4.02027185246687	12.9585335154493	0.0066885388872696	0.0389930814993517
"2888"	"Entpd6"	2500	0.313151778038267	6.17172839713126	2.53926666618392	0.148743166261241	0.282950631655197
"2889"	"Entpd7"	6050	-0.195078742179756	2.27649744131211	0.581579984905555	0.46703491358755	0.610966204102234
"2890"	"Eny2"	2429	-0.351045857319217	7.82055784528321	4.02563645860734	0.078807051870624	0.18505343365919
"2891"	"Eogt"	3205	0.177313109628203	1.05568561072851	0.0855560194652069	0.777160122227203	0.854202944738658
"2892"	"Eomes"	3715	2.46350822453505	6.84601805875557	200.273538321816	4.69571496322499e-07	0.000283897402306038
"2893"	"Ep300"	8749	0.252758392434601	2.63927616850881	0.738680024110364	0.414471172665315	0.565891868470742
"2894"	"Ep400"	10798	0.804239553320767	5.32219602714922	25.7458877518466	0.000886574611036026	0.0111124559173516
"2895"	"Epb4.1"	6909	-0.0373901315252887	3.75835778048425	0.042446239830631	0.841788395124829	0.901051981367736
"2896"	"Epb4.1l2"	4463	0.363677131178718	3.05504768026854	3.04391367197397	0.118225768013621	0.241912093100538
"2897"	"Epb4.1l4aos"	433	-0.311837769096276	5.54376895742894	2.02919105177818	0.191180454457935	0.334364352106826
"2898"	"Epc1"	4651	0.356069580594766	4.87880357118892	3.64523901416864	0.0916974711675537	0.203864721752134
"2899"	"Epc2"	4358	0.377649022936636	1.87905154399096	1.21341863877143	0.301896289278993	0.455704223999043
"2900"	"Epcam"	2061	1.87385463531598	3.53465110066285	92.2567616340152	9.57456934494988e-06	0.000946225228148028
"2901"	"Epg5"	9672	0.199351730886874	1.31832924710904	0.297292477903067	0.600078839087981	0.722118055045811
"2902"	"Ephb6"	3760	1.22214983108648	0.026678129151153	5.64347760440119	0.0440791946798405	0.126761601264522
"2903"	"Ephx1"	1665	2.66363662769599	4.88145144104882	177.074065416058	7.63713933045264e-07	0.000338524447297452
"2904"	"Epm2aip1"	7247	1.33146033627398	2.91080226770582	29.6935431434022	0.000557376458819325	0.00849957751297482
"2905"	"Epn1"	2565	0.565918814670087	3.71064220752063	5.1618420740693	0.0519102559150079	0.141331201865088
"2906"	"Epor"	1829	0.307187698803989	1.74626551476418	0.859323303205347	0.380369443836295	0.534879893795244
"2907"	"Eprs"	4850	-0.0334109261802472	7.68413979838998	0.0549501902179657	0.820403053724083	0.88600426459768
"2908"	"Eps15"	5410	0.201136075337769	4.22478482507005	1.2547494438914	0.294340195070853	0.447783973495889
"2909"	"Eps15l1"	4720	0.934875395887188	4.76084761430938	19.7817949949002	0.00201269737843887	0.0186969589141784
"2910"	"Eps8l1"	3894	2.21445382516593	0.445930744446818	21.4357628435158	0.00157629451881878	0.0160407475885341
"2911"	"Epsti1"	2322	1.38686609775009	5.81991017827494	47.2476506611512	0.000113086151038672	0.00337081329587382
"2912"	"Ept1"	6769	-0.0267462512199034	4.23802902226898	0.0223833207876233	0.884681666237405	0.927075669411506
"2913"	"Eral1"	2014	-0.0565639809756574	6.17361851797345	0.142493498462121	0.715385487168435	0.808951484622311
"2914"	"Erap1"	4014	0.771695021687957	5.84737927246825	20.9692389616331	0.00168630230866685	0.0167134186388408
"2915"	"Erbb2ip"	6664	0.692838867707993	4.07414695052353	10.3432303452261	0.0118951214941253	0.0561621230433482
"2916"	"Erc1"	9854	-0.0456247799711983	2.25001766295124	0.0309768585891605	0.864555574572223	0.914940506121634
"2917"	"Ercc1"	1487	-0.226970225828254	6.15716947162014	2.37681143276694	0.160755569683901	0.297594694742639
"2918"	"Ercc2"	3547	0.310926254364148	3.17499764478079	1.09922216952765	0.324315029460761	0.478717488553454
"2919"	"Ercc3"	2673	0.0281703124906055	4.50300752568527	0.0227715698896578	0.883694241429835	0.926513252414143
"2920"	"Ercc4"	6703	0.490730000320582	3.74748903627545	5.8363232479869	0.0413664611154314	0.121649352602118
"2921"	"Ercc5"	4010	-0.287551947209675	2.3073152958222	1.43243970372103	0.264778019362177	0.416815512789778
"2922"	"Ercc6"	8422	0.201076418614697	5.04182875866749	1.63104575116716	0.236487478081636	0.384746773289999
"2923"	"Ercc6l"	4198	-0.471359053480269	1.92417021849922	2.34587729797743	0.163187869154554	0.300527668727916
"2924"	"Ercc6l2"	6044	-0.0767138480038003	2.61262093537986	0.0757311847031425	0.789966472058784	0.86360979992054
"2925"	"Ercc8"	2107	0.113734317982798	5.51390641346693	0.58495555000659	0.465787899109518	0.609933498158699
"2926"	"Erdr1"	777	0.00420907675788398	6.06026350861895	0.000559774921333302	0.981689073127181	0.988905252729703
"2927"	"Erf"	3503	0.340362546748582	2.66330021812813	2.3346984907565	0.164078912547597	0.301628163685244
"2928"	"Ergic1"	2733	-0.624063778316881	6.84256696569552	14.6418497165806	0.00480328859966275	0.0315653454138963
"2929"	"Ergic2"	4127	0.0429420705980266	5.65780014566727	0.082736166994648	0.780749768000166	0.85686557560125
"2930"	"Ergic3"	1297	-0.347782393737178	6.92669706454243	6.03361511613581	0.0388062401382497	0.116930676089396
"2931"	"Erh"	812	-0.526048465289318	10.0323012870736	10.2770073712138	0.0120835379153378	0.0566839811473491
"2932"	"Eri1"	5067	-0.486808852676974	6.01850893964312	10.3828312732777	0.0117842059243083	0.055839451081116
"2933"	"Eri2"	3569	-0.553179199573771	0.975192306242126	1.00197847634527	0.34541534550368	0.500216279984633
"2934"	"Eri3"	1778	-0.104973863035884	6.61325337438946	0.571420057938553	0.47082366034883	0.614414116437948
"2935"	"Erich1"	1579	-0.14255265130873	4.5797532138914	0.426898784905309	0.531381413659704	0.66596002555718
"2936"	"Erlec1"	3501	0.183819848854388	2.2749854671098	0.395605639799528	0.546463854109526	0.679078712824126
"2937"	"Erlin1"	3432	0.286008993147371	3.22044305762964	2.08104509432494	0.18617626255431	0.32821574559264
"2938"	"Erlin2"	3945	-0.293276757098185	3.14256048869647	1.91875819855543	0.202462450939387	0.347281220085951
"2939"	"Ermard"	2668	0.150989890717294	1.94935732480135	0.305568614902675	0.595137380519216	0.718769784358917
"2940"	"Ermp1"	5394	-0.751454158257798	2.51830531645811	7.31861361434541	0.0262283163726491	0.0918527314008457
"2941"	"Ero1l"	4418	-0.579135553854906	6.24671799489277	15.8871921491427	0.00382194072687484	0.0274479759703951
"2942"	"Ero1lb"	4239	1.06109970745407	1.76829339010405	13.3897056698371	0.00612852761046725	0.0370523569296367
"2943"	"Erp29"	1243	-0.308715545905024	6.81902814659569	4.82683163422347	0.0584217802291563	0.152982411412211
"2944"	"Erp44"	2647	-0.177365728610801	6.96584023728639	1.64626928293036	0.234496604173639	0.38302817455666
"2945"	"Errfi1"	3018	0.519698378328269	4.41951095683467	7.67684403936885	0.0236743938422883	0.0856856533905208
"2946"	"Esco1"	4540	0.218395593206964	4.33424881709601	1.40224652076323	0.269492251367553	0.421974612973143
"2947"	"Esco2"	2899	-1.71241016797751	2.03097401300519	40.4411025994785	0.000195461824629487	0.0045451507546196
"2948"	"Esd"	2121	-0.441342983520069	7.43806930054961	7.93809748891667	0.0220068292004614	0.0822196257805678
"2949"	"Esf1"	3392	-0.374513534921802	6.61720940726279	3.98858559399133	0.0799556392634714	0.186725932085655
"2950"	"Espl1"	6630	-1.17971931737634	1.63385925504702	8.07063697097594	0.0212172723193051	0.0803800681525313
"2951"	"Esrra"	2242	0.336658113954302	3.7447184117595	1.0293849880516	0.339264309076639	0.493465537852507
"2952"	"Esyt1"	3685	1.06398693706571	6.3461973916393	25.8969416300575	0.000870092759112247	0.010999770452836
"2953"	"Esyt2"	5541	0.530733539804637	2.9125480692369	4.81873536763892	0.0585916633711548	0.153271854448646
"2954"	"Etaa1"	4192	-0.276152685504138	3.41426406386354	1.79551122702454	0.216153615188509	0.36230053113299
"2955"	"Etaa1os"	861	0.110615618142112	-0.0400982337460531	0.048056108292594	0.831832499981544	0.894213412280129
"2956"	"Etf1"	3705	-0.284356088709735	8.14327946442821	4.29466542188513	0.0710710672915803	0.172605961631111
"2957"	"Etfa"	1464	-0.0387275553321472	7.32398668628449	0.079754917767797	0.784618275100814	0.859917533747725
"2958"	"Etfb"	904	-0.256972015706977	7.50201801608281	2.24578915049973	0.171402666469549	0.310865820711845
"2959"	"Etfdh"	2281	0.522240635052608	4.65301299301056	9.89622434561361	0.0132426055261018	0.0601965827044437
"2960"	"Ethe1"	1485	-0.669713894229626	4.02303386139	8.42306442234058	0.0192843785431735	0.0758824053088582
"2961"	"Etnk1"	6434	-0.378959869751151	4.21686427174258	3.60267271538307	0.0933043663167549	0.20624546332252
"2962"	"Etohd2"	3135	0.765152828657575	0.308519681293313	2.227206631529	0.172988410092829	0.312809005869024
"2963"	"Etohi1"	4205	-0.0248281354191985	0.659664035760512	0.0042533567527548	0.949560617088622	0.96830876301586
"2964"	"Ets1"	5060	1.39666599452844	6.73610446415295	88.7128324958501	1.11099000180647e-05	0.00101649436925882
"2965"	"Ets2"	3556	0.381485325312944	4.07975798281259	4.16510694963803	0.0746687649017122	0.178392739576894
"2966"	"Etv3"	5462	0.574860561649414	3.18252842263185	7.09932713364742	0.0279640070348854	0.0958564035776935
"2967"	"Etv6"	5696	-1.23831334180248	4.82653095498694	58.2985146980278	5.30358244735997e-05	0.00214497086629114
"2968"	"Eva1b"	1363	0.650908452253044	2.3842646970514	4.51330779993838	0.0654877312624261	0.163548267031218
"2969"	"Evi2a"	2296	1.86007724385554	2.67794825807074	64.4099118694917	3.67970893065993e-05	0.00173486460501481
"2970"	"Evi5"	5849	-1.19220660265049	1.76315579070303	15.4684483048342	0.00412130541050176	0.0287568072024013
"2971"	"Evi5l"	1542	1.07851109236438	0.310809766582532	6.26915821223328	0.0360063135621706	0.112279396478152
"2972"	"Evl"	2697	2.58187815685187	5.71719990936524	228.163941863581	2.79900613587141e-07	0.000221293731265279
"2973"	"Ewsr1"	4590	0.298354494285374	9.48512955379696	2.97956331237369	0.121629177934098	0.246666276796894
"2974"	"Exd2"	3323	0.801272058331324	3.5410439213469	10.1665787137276	0.0124061173993643	0.0575540424590659
"2975"	"Exo1"	5506	-1.43215826537778	4.01013644441641	46.0778434433544	0.00012361169754752	0.00353201628658808
"2976"	"Exo5"	1990	-0.126206981328297	2.93819686429765	0.287653785412436	0.605949778822402	0.726545943389717
"2977"	"Exoc1"	3396	0.268973215167735	3.2661098456315	2.01092136596326	0.192986940510215	0.336532028259923
"2978"	"Exoc2"	4250	-0.358889432584054	4.96033022929375	4.78981672311008	0.0592036248193123	0.153901507963472
"2979"	"Exoc3"	4596	0.139713466644087	5.67052034829563	0.845856201431515	0.383950689551407	0.538004914410382
"2980"	"Exoc3l"	2497	0.093514113234688	0.510678474034554	0.0541970528181775	0.821613247146124	0.886752174122426
"2981"	"Exoc4"	3710	0.688704549903763	3.37544044673848	12.2937226675389	0.00768345134164973	0.0423434385466359
"2982"	"Exoc5"	4659	-0.092851884319626	4.61826026113235	0.318667506678835	0.587495432729268	0.712565265233823
"2983"	"Exoc6"	2733	-0.12922187115161	3.51056069982432	0.361784980282542	0.563750765379639	0.694086052536168
"2984"	"Exoc6b"	5440	0.431279866226283	1.39671891139585	1.67114806406306	0.231292884022726	0.379385295561056
"2985"	"Exoc7"	3344	0.252795916520639	5.3008049687378	2.41647753850367	0.157706866028349	0.293501221305331
"2986"	"Exoc8"	7407	0.334784115905625	3.23443076760419	1.50800932256583	0.253479509867001	0.403420044111703
"2987"	"Exog"	3888	-0.0646404515254217	4.01331878276573	0.0681030403877309	0.800545383211379	0.871333839738065
"2988"	"Exosc1"	1622	-0.666792021200315	7.53122274531946	20.7958561008416	0.00172961369802499	0.0170604314666994
"2989"	"Exosc10"	2851	0.325754185965772	6.8031078535378	2.54982071461985	0.148004577880646	0.282067689867844
"2990"	"Exosc2"	1622	-0.184505399068154	7.87753959272016	1.74132015247889	0.222577050586438	0.369332729403844
"2991"	"Exosc3"	1034	-0.700218407032113	8.08551267920246	19.0659600195555	0.00224787959054324	0.0199365739903728
"2992"	"Exosc4"	1789	-0.797567886635485	8.10466382373062	30.8273718890081	0.000492324956194503	0.00779944836945122
"2993"	"Exosc5"	1110	-0.226274262354704	7.59663441853162	1.85618816772278	0.209259904557245	0.354971661831881
"2994"	"Exosc6"	1326	-0.091181460698658	8.31523743109519	0.4017319789052	0.543445368237045	0.67640183898735
"2995"	"Exosc7"	1037	-0.734531229186557	8.55079445091265	21.0545188692953	0.00166549509518069	0.0165711118957087
"2996"	"Exosc8"	1282	-0.357361533114516	8.30137499632179	5.03431339002691	0.0542744547505059	0.145624670330809
"2997"	"Exosc9"	1617	-0.191780522669714	6.4019689843549	1.70039824842307	0.227603400242542	0.374588910759463
"2998"	"Ext1"	3464	-0.766113896464299	2.77238929882868	11.4789943347184	0.00916911666906493	0.0474045176683347
"2999"	"Ext2"	2871	0.559254761633356	5.21148799735744	2.97434189188869	0.121910920395933	0.246847998390347
"3000"	"Extl2"	3253	-0.537346531405427	2.56097156506983	5.64115010530996	0.0441132909775035	0.126788703765878
"3001"	"Extl3"	5978	0.246082745667992	3.6152921113317	1.61022007887164	0.239249300916532	0.387843137475465
"3002"	"Eya2"	2758	4.55347950870501	2.02515828811636	111.188809484957	4.68691769305913e-06	0.000680892963719047
"3003"	"Eya3"	5199	0.0797425813509092	4.51833191744248	0.143730481997745	0.714216834989056	0.807915543695522
"3004"	"Ezh1"	4207	0.654758910164892	3.60082563392389	9.46848869993513	0.014715829000387	0.0643887996875171
"3005"	"Ezh2"	2667	-0.685387896850663	6.08597627901798	22.3586656829604	0.0013837944942697	0.0148171902965492
"3006"	"Ezr"	3070	0.920194640808921	7.38145932351844	30.0453175923248	0.000536106540725054	0.00831867928678785
"3007"	"F2r"	3296	1.66997389215339	2.88019154738166	42.845885942473	0.000159744280238028	0.00405395484515173
"3008"	"F2rl1"	2756	0.16818210934498	-0.0527825524878434	0.13800495302692	0.719676053459383	0.811980195468645
"3009"	"F2rl3"	1762	-0.273382959774598	3.01543531191284	1.31237742307466	0.284254616570498	0.437187579368346
"3010"	"F3"	1876	0.670709169168395	1.96789074008205	5.05687646599052	0.0538463448679874	0.144839762510645
"3011"	"F8a"	2490	0.395396542623521	4.24930300640969	5.42757692671942	0.0473896313134583	0.133149953111814
"3012"	"Faah"	3816	1.0211814694658	4.43105526261935	27.942212847769	0.000680387599404538	0.00955331112934405
"3013"	"Faap100"	3175	0.519930096674156	5.63877262096304	4.4068561891897	0.0681331887816737	0.168132752532543
"3014"	"Faap20"	1519	-0.710248179919918	6.02126570795672	20.4463203345174	0.00182122470172369	0.0175831475666034
"3015"	"Faap24"	1788	-0.767233949747062	5.79017896258427	25.9032348390262	0.00086941440655863	0.010999770452836
"3016"	"Fabp5"	953	-0.716762457261202	8.17562625560632	19.2637448641235	0.00217962117299683	0.0195310779564616
"3017"	"Fadd"	2871	-0.00149728936605203	3.54459615857095	4.46762446382052e-05	0.994826508240086	0.996668959127752
"3018"	"Fads1"	3458	0.110499891920801	2.64230816854828	0.147449253809552	0.710738199553688	0.805560086674227
"3019"	"Fads6"	1239	-0.247748231653669	0.698629305725935	0.419457655814266	0.534893677219652	0.669382346823766
"3020"	"Faf1"	4429	0.171161509546929	5.28705123815561	0.870009570808779	0.377564875413894	0.532100889826409
"3021"	"Faf2"	4322	-0.2664500169676	5.68701328725552	3.38280340745078	0.102210731957908	0.219002160134783
"3022"	"Fah"	1585	1.78889942170965	0.184263862604196	12.7555043986124	0.0069743474571758	0.0401305425799823
"3023"	"Fahd1"	1407	-0.383768154339005	2.78547584450107	2.8180848732009	0.130753021169128	0.258528540269602
"3024"	"Fahd2a"	1226	0.82548908980796	2.91148598990629	14.3503796695655	0.00507697036917625	0.0329010727959606
"3025"	"Faim"	1074	-0.340585261691864	6.44707105261792	4.9335230098879	0.0562406090685484	0.148867322855871
"3026"	"Fam101b"	3511	-0.0325179882479635	3.06999918403586	0.0215927579756304	0.886719792312765	0.928359582906244
"3027"	"Fam102a"	4217	0.852288853148251	2.78099332127032	7.36050398683272	0.0259123280857752	0.0912078452279444
"3028"	"Fam102b"	5702	-0.178605614620635	0.7800851671789	0.213126792838438	0.656312640686098	0.765152146208226
"3029"	"Fam103a1"	1423	0.194158611734227	5.7386572939738	1.41993051347015	0.266716811781654	0.418777175602175
"3030"	"Fam104a"	2615	-0.497472008965919	7.32747210028532	8.33418082222639	0.0197502557740449	0.0769204732268409
"3031"	"Fam105a"	3068	0.997408155290637	5.45470101559513	36.7370428816024	0.000272339853569333	0.00536227780648583
"3032"	"Fam107b"	3148	0.929695555145238	7.06393209683213	41.7704151840353	0.000174616559752831	0.00424281087739858
"3033"	"Fam109a"	2335	0.336216002473847	2.95429086117459	1.5046356297919	0.25396925569971	0.403845801553618
"3034"	"Fam109b"	2745	0.00337977286297321	1.43637357224929	0.000121309622307889	0.991475148264887	0.994668772461348
"3035"	"Fam110a"	2224	1.80241019757999	3.90017306846177	83.2718466852885	1.41146533772492e-05	0.00111676986883237
"3036"	"Fam110b"	1995	0.320764455468385	0.295524304711999	0.39199165044106	0.548260129524653	0.680722108148633
"3037"	"Fam111a"	3199	-0.256787087586782	4.67363758884534	1.89751045056374	0.204736482008492	0.349955357073554
"3038"	"Fam114a2"	2611	-0.00736773111662069	5.85611254345299	0.00250574977621996	0.96127294212854	0.976473937457713
"3039"	"Fam117a"	2317	0.781989221722907	3.03013992816174	11.0564780438258	0.0100814113491119	0.0502348385384028
"3040"	"Fam117b"	5534	0.0587198642937063	3.51407833466773	0.0893741680120195	0.772401416035416	0.8505408988279
"3041"	"Fam118a"	2545	0.000821555562966222	4.13035258228819	1.65090821517474e-05	0.99685508303758	0.997728750945588
"3042"	"Fam118b"	2045	-0.0753801798661496	5.73885758236617	0.270915582120223	0.616458848419802	0.73451936518186
"3043"	"Fam120a"	4918	0.00664228600637771	4.78801189089645	0.00132314946249893	0.971852094104996	0.982945859398853
"3044"	"Fam120aos"	1461	0.321433656248159	2.98478574030432	2.37529033537709	0.160874036864505	0.297706761053905
"3045"	"Fam120b"	5831	0.332856726485025	4.04195698772781	2.12885621101572	0.181717781514841	0.322572600761577
"3046"	"Fam120c"	7707	0.768270623738862	2.16389870862759	7.01289320703466	0.028687784193153	0.0976011406611143
"3047"	"Fam122a"	1696	-0.304804641024257	5.32976645833145	3.00420533540948	0.120310950395736	0.24472198060766
"3048"	"Fam122b"	4334	0.406162151194738	0.17280300457354	0.692053624556247	0.428995757965751	0.578333997950155
"3049"	"Fam126a"	5647	-0.972914105903981	1.17942732977275	6.7642844504787	0.0309054382534448	0.10219095936307
"3050"	"Fam126b"	8695	-0.912918130003152	1.63343791609784	7.54584007199211	0.0245704458793191	0.0880526648353003
"3051"	"Fam129a"	3939	0.653357490115488	3.33861557136301	11.5703073439456	0.0089857046585677	0.0467853294388656
"3052"	"Fam129b"	3693	1.00625033645547	0.406417922640132	2.78189127600588	0.132920245221348	0.261370652561569
"3053"	"Fam129c"	2482	0.645628668402297	1.13239505587347	3.65077190944139	0.0914912343269122	0.203640759135406
"3054"	"Fam132a"	1321	-0.242033036318478	1.53253931012178	0.485951790930564	0.504993989314009	0.643356709006302
"3055"	"Fam132b"	2815	-0.130360413419429	0.653629000424154	0.10114653270899	0.758396562421588	0.84095370251042
"3056"	"Fam133b"	2302	-0.169155868319486	5.81622872755682	0.646165536845665	0.444134386915915	0.591585672774323
"3057"	"Fam134a"	2676	0.645059034938438	5.39089281874906	8.79674030426733	0.0174702953181476	0.0713387744457372
"3058"	"Fam134b"	3859	0.305912651281868	3.32755073087162	1.75264157777255	0.221213563785696	0.367723274881026
"3059"	"Fam134c"	3306	0.950820035518388	3.308697284999	15.8410790917989	0.00385354761273819	0.0275813108382473
"3060"	"Fam136a"	1606	-0.564280946902547	7.93285637585717	17.2121209204508	0.00303745066779532	0.0239408880088959
"3061"	"Fam13b"	3344	1.00944544169777	2.39159103347295	17.6816861666329	0.00280844007059796	0.0230184585690637
"3062"	"Fam149b"	3149	0.441336585168648	3.98707527776012	6.36060358147566	0.0349883480351248	0.110140962053603
"3063"	"Fam151b"	1383	-0.860767514920316	0.377259110131097	3.15109553540033	0.112828006077881	0.234556279625498
"3064"	"Fam160a2"	10986	1.21718962857924	2.83070327859396	28.8084316667816	0.000615730944759241	0.0089304538631126
"3065"	"Fam160b1"	5630	-0.0813167997263025	2.22173389735762	0.101991634139698	0.757426815619502	0.84024099416484
"3066"	"Fam160b2"	4034	0.0588998016199589	3.78818928753303	0.108568340465471	0.75002855728658	0.835025215769419
"3067"	"Fam162a"	635	-0.325626903001939	8.22460028122654	3.56236127794904	0.0948598367644708	0.208638862029795
"3068"	"Fam168a"	6583	0.311338904923644	1.57675149409834	0.8450405137391	0.384169304887898	0.538004914410382
"3069"	"Fam168b"	5080	-0.135770036162279	6.10006150763335	0.909296152880606	0.367526895800962	0.521890223133778
"3070"	"Fam169b"	2821	0.560083584850619	5.25488615639093	11.8115334717714	0.00852278015488632	0.0454813782097205
"3071"	"Fam172a"	4070	0.275998717245074	4.74928457174962	2.5874217591119	0.145412324190807	0.278729553903975
"3072"	"Fam173a"	918	0.239554965871729	5.61558247553878	1.64346882536825	0.234861082272569	0.383463415980534
"3073"	"Fam173b"	1166	-0.120994035243765	4.72019262481741	0.338400783554375	0.576372434526779	0.70397574356105
"3074"	"Fam174a"	2107	-0.191552636582947	4.57397635969922	1.21973099796528	0.300724110299997	0.45445636726397
"3075"	"Fam174b"	2678	0.672188220469579	3.43280833403289	8.91788288068163	0.0169285437016377	0.0699740597057497
"3076"	"Fam175a"	2499	-0.30481881141223	4.62678527060645	3.44424510635835	0.0996149261046347	0.215364369058358
"3077"	"Fam175b"	2895	0.288927289187591	3.58957601536787	1.89075925365616	0.205466321260086	0.350701234954478
"3078"	"Fam178a"	6880	-0.11146666417057	3.4587019821165	0.304998332378416	0.595475010953392	0.718934824689177
"3079"	"Fam179b"	6434	0.657916037326925	3.84674490670397	8.01209921823022	0.0215615245023321	0.081027184217539
"3080"	"Fam185a"	3082	-0.25556217884842	3.80963275295972	1.96425658753121	0.197707470788438	0.341921148370111
"3081"	"Fam186b"	3187	4.31627953854801	-2.29478729085455	10.8462522911553	0.0105776452752801	0.051819369942483
"3082"	"Fam188a"	2333	-1.07123430203467	4.9555826355613	39.7875001336051	0.000206845873475573	0.00471446591428182
"3083"	"Fam189b"	3059	2.1015884416079	5.6892233004675	136.333243549103	2.12784378358012e-06	0.000497044963809919
"3084"	"Fam192a"	1799	-0.0218174053716157	6.32848293811128	0.024153708055	0.880247387762738	0.923839519012892
"3085"	"Fam193a"	5541	0.110179388605984	2.5996006737893	0.153835342697627	0.704881607232854	0.800868306486971
"3086"	"Fam193b"	4341	0.740262275693513	3.64363179469047	15.3364444590126	0.00422169855512759	0.0291212199661754
"3087"	"Fam195a"	816	-0.610815271870222	6.57239684051602	14.9479019534434	0.00453544535084493	0.0304521067966105
"3088"	"Fam195b"	1205	-0.0224071437523853	7.70152298899419	0.0209475823899421	0.888411594642462	0.929562696705205
"3089"	"Fam199x"	8297	0.431118073285317	0.652026063355945	0.923208173900943	0.364071381655916	0.518344044972919
"3090"	"Fam204a"	2035	-0.161905319452616	5.06676213939049	0.908052897843529	0.367838168595901	0.522180707258548
"3091"	"Fam206a"	4299	-0.541574314394241	5.61740654090247	11.9025118202198	0.00835595768054109	0.0448472757392174
"3092"	"Fam207a"	2428	-0.545814286666805	6.8901896397726	15.6067812344544	0.00401927470893911	0.0283866476364733
"3093"	"Fam208a"	7576	-0.0327480705034684	3.10040697575653	0.0224411275060051	0.884534094579131	0.927015542376293
"3094"	"Fam208b"	8338	0.387134430800009	3.61873230449789	3.31513153663368	0.1051722062172	0.223361983820354
"3095"	"Fam20b"	4238	-0.206860132097046	2.6975389585017	0.738466339490897	0.41453589002882	0.565891868470742
"3096"	"Fam21"	4297	0.10366780068453	3.90592555159466	0.327423444702052	0.582504066033335	0.70861038868887
"3097"	"Fam210a"	9653	-0.189350674687287	5.14086103936127	1.16177845573368	0.31174184955275	0.466387588020839
"3098"	"Fam210b"	3605	-0.0530515736904063	3.76707068738818	0.0782287332435324	0.786629175147298	0.861019665832154
"3099"	"Fam212a"	1061	0.543738403196522	2.85699842580495	6.12351208203643	0.0377062065858176	0.115394358228959
"3100"	"Fam213a"	1537	-0.0817437993807408	3.56265262602443	0.204761522473456	0.662621470909887	0.770322755119536
"3101"	"Fam213b"	785	-0.420367563718722	3.46696314903999	4.17635606008449	0.0743472663609561	0.177914133564123
"3102"	"Fam214a"	4521	1.7487372631564	-0.167205736413815	10.6825701824173	0.0109853262926334	0.0534092637822545
"3103"	"Fam214b"	3495	1.06776506089068	0.156653816704518	5.11601182092698	0.0527445200852997	0.142735170467802
"3104"	"Fam216a"	983	-0.433939635635913	4.95814662066322	7.09513580760633	0.0279985697221091	0.095891136155894
"3105"	"Fam219a"	2109	-0.631002696223924	1.41672175284712	3.60703320181369	0.0931380924505791	0.206086827601088
"3106"	"Fam219b"	3055	0.0969827205170048	4.64166291535147	0.329944779757164	0.581083514548179	0.707459886582111
"3107"	"Fam220a"	2331	0.280049377564726	3.2873926044743	1.3027312132653	0.285907681421342	0.439246509663462
"3108"	"Fam221a"	2095	-0.908490367145297	1.01861970755779	4.73988136142379	0.0602796434046844	0.155784303473308
"3109"	"Fam222b"	3884	-0.0647271456225613	3.44117852437453	0.0756070067041647	0.790133949533171	0.86360979992054
"3110"	"Fam26f"	1082	1.64262919762554	3.36862416990096	26.0538409568763	0.000853375078879586	0.0108956385847508
"3111"	"Fam32a"	1921	-0.123485876034777	7.22366277788778	0.745942516079198	0.412281375087741	0.563937712689886
"3112"	"Fam35a"	3452	-0.305406423164645	2.59203388090039	1.27313969940404	0.291066209481052	0.444183890281552
"3113"	"Fam3a"	1765	0.129591666045214	3.45263927129504	0.467873138337529	0.512806124228913	0.650533367665362
"3114"	"Fam3c"	2739	-0.709028000419149	5.84819533372244	22.7629403033845	0.00130873630917504	0.0142945715044645
"3115"	"Fam45a"	2350	-0.0997661986312528	3.37933394609056	0.267796057918695	0.618463719224112	0.736225400299447
"3116"	"Fam46a"	5505	-0.814891438539939	4.43320135775374	12.4965522945379	0.00736139416450369	0.0415097829824107
"3117"	"Fam46c"	2029	0.835816370311695	3.2688258818992	17.2246609554798	0.00303103846463727	0.0239086825322654
"3118"	"Fam49a"	4848	0.305993787383088	2.55000976528079	0.714121764769837	0.422018666018089	0.572155104779569
"3119"	"Fam49b"	3800	0.073995684213503	7.17860092962959	0.258066443476327	0.624815157700906	0.741039717384019
"3120"	"Fam50a"	1383	0.161082801968272	6.20963408347403	0.996467409825359	0.346672617016371	0.500928041289789
"3121"	"Fam53a"	2003	0.11314777394353	6.15764607953855	0.637638051500684	0.44704683079516	0.593772525982214
