"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"29"	"1110051M20Rik"	1979	-0.337843804370635	3.44594223310565	1.60156900288351	0.228015100941288	0.30282196762819
"30"	"1110059E24Rik"	1428	0.292779784562631	5.23715192502044	1.25944704225067	0.282167924370577	0.361160887506948
"31"	"1110059G10Rik"	3361	-0.377043539989436	4.85473826781806	2.40357186854018	0.145186324468721	0.207599477307945
"32"	"1110065P20Rik"	762	0.863203410019779	2.53966454992143	7.02023937886073	0.02010599807526	0.0390051808640095
"33"	"1190002F15Rik"	607	-2.60248017475292	3.328386736096	30.2261798202697	0.000104610814963539	0.000538942333932459
"34"	"1190002N15Rik"	3950	-0.027972793047246	2.53956093352551	0.00811851005474324	0.92958661580754	0.945033752450039
"35"	"1190007I07Rik"	748	1.07430424278972	5.82462125572776	13.1436705972399	0.00310474919977914	0.00818430681593487
"36"	"1200014J11Rik"	6284	-0.492387311950901	4.40792928830574	5.14384996999556	0.0411250738531804	0.0710153745065504
"37"	"1300002E11Rik"	3959	-0.726731013943481	5.75188250683022	11.9284554555293	0.0043095938520037	0.0107111067960261
"38"	"1500011B03Rik"	1739	-1.59877893601802	5.52574428854792	59.044958470227	3.58854693866413e-06	4.37521772664174e-05
"39"	"1500011K16Rik"	811	0.396467429111101	5.79950332529521	1.48578375355929	0.244647765873876	0.320684828166266
"40"	"1500012F01Rik"	738	0.425761069903064	7.40995506566085	1.7938047640853	0.20353604326009	0.275038581728531
"41"	"1500015A07Rik"	1864	-0.390115358866545	2.8497572570777	1.86291123732589	0.195574365949674	0.266099196879898
"42"	"1600002H07Rik"	2143	-0.560386707676731	2.98762636451747	3.149454444799	0.0994885775626131	0.150197356079397
"43"	"1600002K03Rik"	651	-0.0918935551131278	5.70466768530432	0.100667835768137	0.756095816514028	0.803552145810276
"44"	"1600012H06Rik"	2756	-0.0789047703088752	3.80533016311619	0.103267477674293	0.753079685022554	0.801175137424884
"45"	"1600014C10Rik"	3450	-1.3532569655345	5.39636757463216	19.4253463339782	0.000717233632975461	0.00248387778922081
