"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"69"	"1700066B19Rik"	2504	-0.468838352164832	2.24275797064718	1.25284657570773	0.283376075639138	0.343338359709898
"70"	"1700066M21Rik"	3007	-0.465566236011875	0.45737222967646	0.97605491861606	0.341306279071708	0.403583287655202
"71"	"1700086O06Rik"	1931	0.783758884438352	1.53766313513454	3.88869791897655	0.0703962883740389	0.100602482189707
"72"	"1700094D03Rik"	3097	-1.60897443660006	2.59420720575365	20.9956585611659	0.00052150280186972	0.0013614441954831
"73"	"1700096K18Rik"	1449	-2.59491878214026	2.17821359978882	38.1182570121239	3.43973947085067e-05	0.000137830964060051
"74"	"1700097N02Rik"	845	-7.1746408353042	3.35428876122857	84.8166260709024	4.84603779715257e-07	4.89750014544092e-06
"75"	"1700113A16Rik"	983	-2.10810778826638	4.00799846776101	23.5527034690009	0.000320447699266366	0.000901418331420542
"76"	"1700123M08Rik"	1066	0.229084612911884	1.4298902962203	0.230481284557536	0.639188582322834	0.693213068388107
"77"	"1700123O20Rik"	1889	0.734902652006353	6.43244622490194	7.60279621597862	0.0163786933940812	0.0275465583871256
"78"	"1810006J02Rik"	1687	-2.4785618643047	2.76364527619059	63.4026299671359	2.44128285583963e-06	1.66168908558409e-05
"79"	"1810009A15Rik"	813	1.03372711855775	0.779077399647093	5.16673108504761	0.0407440952244285	0.061756055259796
"80"	"1810013L24Rik"	4074	-0.163476848732987	3.86846783517134	0.391675453617685	0.542312162627551	0.601736414497028
"81"	"1810014B01Rik"	1620	1.11360157641295	3.6179764918467	16.3824769992187	0.00139790716357288	0.00318574053818227
"82"	"1810022K09Rik"	401	1.51263035131773	8.37241964667775	31.3649914696008	8.80008913137558e-05	0.000300389625015869
"83"	"1810024B03Rik"	1266	-0.222207465302114	1.797898882793	0.206874655033286	0.656772128680665	0.709724652871173
"84"	"1810026B05Rik"	5143	-2.79235027244376	7.41699981527323	128.754005876799	4.31245254332439e-08	8.81054097390274e-07
"85"	"1810026J23Rik"	3170	-0.284379369936862	5.04336972784063	1.11063435458782	0.311243748653111	0.372274208783195
"86"	"1810030O07Rik"	2572	-0.615145281921113	5.08252917798113	10.0007892545261	0.00753647638764137	0.0138494375669905
"87"	"1810032O08Rik"	1997	0.416384771707463	5.85715526099028	2.58520313272108	0.132004839378093	0.174883441496268
"88"	"1810034E14Rik"	1802	-6.88182980134008	3.65100286359204	138.307563809484	2.82078980220848e-08	6.70679545047691e-07
"89"	"1810037I17Rik"	976	0.915531676176609	7.55323760603165	10.1851802453302	0.00712794632734935	0.0131930546285785
"90"	"1810041H14Rik"	499	-2.09520173344659	4.16316361250486	21.9106752398875	0.000436214609062917	0.00116938282523439
"91"	"1810043G02Rik"	1696	-0.941688060230781	3.07810750495379	12.2291984666035	0.0039671916336235	0.00789903053281331
"92"	"1810043H04Rik"	494	0.947529269932766	6.94905902168664	10.1667799892057	0.00716753395673625	0.0132496248214632
"93"	"1810044D09Rik"	486	-0.377526971205299	1.96559076834032	0.885650384058796	0.363912880117442	0.426584920374893
"94"	"1810055G02Rik"	1882	4.46835450987498	4.23082288872188	185.62803601631	4.80909873171138e-09	2.09440325273431e-07
"95"	"1810058I24Rik"	1302	0.37540255116767	7.63129401748877	2.20039832470304	0.161941680260673	0.20936309304644
"96"	"1810062G17Rik"	911	-5.05689915938208	0.693432876039307	63.7561354431581	2.36850620244051e-06	1.62506720618715e-05
"97"	"1810062O18Rik"	751	-4.33947716625077	0.325276782890019	48.4889102192891	1.01667568615528e-05	5.14620527878434e-05
"98"	"2010001A14Rik"	764	-3.01331825075042	2.09815944132004	55.441376748128	5.02622095005235e-06	2.90385041734897e-05
"99"	"2010012O05Rik"	2176	0.246603816815447	5.24884076811748	0.635862341569036	0.439614681999916	0.503494506529434
"100"	"2010016I18Rik"	1558	-2.35833954783117	1.29792532131573	29.0934355761615	0.000124833754363305	0.000403535296941642
"101"	"2010107E04Rik"	365	1.16206467978837	8.82307161633908	11.7580371519828	0.00451882789083339	0.0088448891757733
"102"	"2010111I01Rik"	9141	0.861024577353957	6.12554139938311	12.5334129902401	0.0036525715745686	0.00734229036640251
"103"	"2010204K13Rik"	946	3.29467978952737	5.10613143069586	105.753272479524	1.3666158055348e-07	1.98111103657076e-06
